"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2462977,"November 18, 2022",Tennessee,Memphis,"Heartland Ln",2,0,N/A
2472003,"November 18, 2022",Tennessee,Memphis,"2305 Pendleton St",0,1,N/A
2461997,"November 17, 2022",Tennessee,Nashville,"100 block of Charles E Davis Blvd",0,1,N/A
2462500,"November 17, 2022",Tennessee,Memphis,"3100 block of Faxon Ave",1,0,N/A
2461470,"November 17, 2022",Tennessee,Nashville,"2000 block of Fannie Williams St",0,1,N/A
2469738,"November 16, 2022",Tennessee,Antioch,"1712 Antioch Pike",0,1,N/A
2461199,"November 16, 2022",Tennessee,Chattanooga,"7017 Shallowford Rd",1,0,N/A
2461058,"November 16, 2022",Tennessee,Memphis,"5945 Winchester Rd",0,1,N/A
2461100,"November 16, 2022",Tennessee,Antioch,"574 Bell Rd",0,0,N/A
2460307,"November 15, 2022",Tennessee,Memphis,"1000 block of Getwell Rd",1,0,N/A
2460327,"November 15, 2022",Tennessee,Clarksville,"Pine Mountain Rd and Woodbridge Dr",1,0,N/A
2460622,"November 15, 2022",Tennessee,Memphis,"1360 Springbrook Ave",1,0,N/A
2461097,"November 15, 2022",Tennessee,Nashville,"5833 Nolensville Pike",1,0,N/A
2459781,"November 14, 2022",Tennessee,Nashville,"1100 block of Coarsey Dr",0,1,N/A
2460331,"November 14, 2022",Tennessee,Nashville,"616 17th Ave N",1,0,N/A
2459749,"November 14, 2022",Tennessee,Madison,"2153 Gallatin Pike N",0,1,N/A
2459183,"November 13, 2022",Tennessee,Smyrna,N/A,0,1,N/A
2459226,"November 13, 2022",Tennessee,Chattanooga,"900 block of N Orchard Knob Ave",0,1,N/A
2458408,"November 12, 2022",Tennessee,Chattanooga,"2000 block of Cooley St",0,2,N/A
2458399,"November 12, 2022",Tennessee,Memphis,"Vollintine Ave and N Bellevue Blvd",0,1,N/A
2459221,"November 12, 2022",Tennessee,Chattanooga,"6200 block of Lee Hwy",0,2,N/A
2459187,"November 12, 2022",Tennessee,Nashville,"7000 block of River Rd Pike",1,0,N/A
2459156,"November 12, 2022",Tennessee,Memphis,"S Goodlett St and Sheffield Ave",0,4,N/A
2458349,"November 12, 2022",Tennessee,Madison,"Maple St and Gallatin Pike S",1,1,N/A
2459714,"November 12, 2022",Tennessee,"Castalian Springs","Littleton Ranch Rd",1,1,N/A
2459526,"November 12, 2022",Tennessee,Dyersburg,"815 Reelfoot Dr",0,1,N/A
2458006,"November 11, 2022",Tennessee,Louisville,"900 Hillside Dr",0,1,N/A
2457904,"November 11, 2022",Tennessee,Nashville,"McGavock St and 8th Ave S",0,1,N/A
2458333,"November 11, 2022",Tennessee,Nashville,"371 Wallace Rd",0,2,N/A
2457342,"November 10, 2022",Tennessee,Memphis,"Julann Dr and Pickering Dr",1,0,N/A
2457334,"November 10, 2022",Tennessee,Madison,"819 Gallatin Pike S",0,1,N/A
2456355,"November 9, 2022",Tennessee,Memphis,"4000 block of Leweir St",0,1,N/A
2457189,"November 9, 2022",Tennessee,Memphis,"Hamlin Pl and Poplar Ave",0,1,N/A
2504449,"November 9, 2022",Tennessee,"Johnson City","1700 block of Nathaniel Dr",0,1,N/A
2456378,"November 8, 2022",Tennessee,"Memphis (Bartlett)","6390 Summer Ave",1,0,N/A
2455664,"November 8, 2022",Tennessee,Memphis,"Waterside Dr",0,2,N/A
2455748,"November 8, 2022",Tennessee,Nashville,"2027 Ed Temple Blvd",0,1,N/A
2455768,"November 8, 2022",Tennessee,Memphis,"W Levi Rd and Hammett Dr",1,1,N/A
2456404,"November 8, 2022",Tennessee,"New Tazewell","504 Cumberland Gallery St",0,1,N/A
2455760,"November 8, 2022",Tennessee,Memphis,"6133 Winchester Rd",1,0,N/A
2455729,"November 8, 2022",Tennessee,Chattanooga,"800 block of W 14th St Ct",0,1,N/A
2455675,"November 8, 2022",Tennessee,Nashville,"1200 block of Sycamore Rd",1,1,N/A
2455655,"November 7, 2022",Tennessee,Memphis,"4625 Tchulahoma Rd",1,0,N/A
2455172,"November 7, 2022",Tennessee,"Johnson City","1700 block of E Unaka Ave",1,0,N/A
2454824,"November 7, 2022",Tennessee,Clarksville,"Wild Fern Ln and Tobacco Rd",0,1,N/A
2454185,"November 6, 2022",Tennessee,Telford,"Rauhof Rd",1,0,N/A
2455102,"November 6, 2022",Tennessee,Dyersburg,"1401 Meeks St",1,0,N/A
2455077,"November 6, 2022",Tennessee,Memphis,"203 E Red Oak Dr",0,1,N/A
2454225,"November 6, 2022",Tennessee,Memphis,"3100 block of Madewell St",1,0,N/A
2454171,"November 6, 2022",Tennessee,Chattanooga,"600 block of Block St",1,0,N/A
2454850,"November 6, 2022",Tennessee,Chattanooga,"200 W 38th St",0,2,N/A
2454222,"November 5, 2022",Tennessee,Memphis,"2212 Woodfield Park Dr",1,0,N/A
2452918,"November 4, 2022",Tennessee,Memphis,"I-240 and Poplar Ave",0,1,N/A
2452946,"November 4, 2022",Tennessee,Memphis,"1184 Covington Pike",0,2,N/A
2452664,"November 4, 2022",Tennessee,Nashville,"5515 Scruggs Ln",1,0,N/A
2452890,"November 4, 2022",Tennessee,Memphis,"4200 block of Cherrydale Rd",0,1,N/A
2452886,"November 4, 2022",Tennessee,Nashville,N/A,1,0,N/A
2452904,"November 4, 2022",Tennessee,Memphis,"1415 Breedlove St",1,2,N/A
2451988,"November 3, 2022",Tennessee,"Cookeville (Algood)",N/A,0,1,N/A
2452238,"November 3, 2022",Tennessee,Memphis,"3400 Summer Ave",0,1,N/A
2452872,"November 3, 2022",Tennessee,Nashville,"N 7th St and Main St",0,1,N/A
2451509,"November 2, 2022",Tennessee,Memphis,"580 block of Deerskin Dr",0,1,N/A
2451956,"November 2, 2022",Tennessee,Memphis,"3955 E Holmes Rd",0,1,N/A
2451978,"November 2, 2022",Tennessee,"Mount Juliet","S Mt Juliet Rd and Central Pike",1,0,N/A
2450640,"November 1, 2022",Tennessee,Memphis,"1600 block of Mississippi Blvd",1,0,N/A
2450638,"November 1, 2022",Tennessee,Memphis,"1500 block of N Merton St",1,0,N/A
2450624,"November 1, 2022",Tennessee,Chattanooga,"2500 Market St",0,0,N/A
2450444,"November 1, 2022",Tennessee,Heiskell,"1923 E Raccoon Valley Dr",1,0,N/A
2450628,"November 1, 2022",Tennessee,Memphis,"1500 block of W Holmes Rd",0,1,N/A
2449693,"October 31, 2022",Tennessee,Jackson,"2239 Hollywood Dr",1,0,N/A
2449688,"October 31, 2022",Tennessee,"Cedar Hill","I-24 and Maxey Rd",1,0,N/A
2452686,"October 31, 2022",Tennessee,Cleveland,"1275 Stuart Rd NE",1,0,N/A
2449543,"October 31, 2022",Tennessee,Chattanooga,"1900 block of Milne St",0,1,N/A
2449697,"October 31, 2022",Tennessee,Cordova,"1300 block of Carlton Ridge Dr",0,2,N/A
2449710,"October 31, 2022",Tennessee,Memphis,"6900 block of Gilford Dr",0,3,N/A
2449690,"October 31, 2022",Tennessee,"Ashland City",N/A,0,1,N/A
2450676,"October 31, 2022",Tennessee,Memphis,"6277 Lake Arbor Dr",0,4,N/A
2448967,"October 30, 2022",Tennessee,Greeneville,"100 block of Old Asheville Hwy",1,1,N/A
2448954,"October 30, 2022",Tennessee,Chattanooga,"6050 Shallowford Rd",2,0,N/A
2448989,"October 30, 2022",Tennessee,"Johnson City","105 W State of Franklin Rd",0,2,N/A
2448898,"October 30, 2022",Tennessee,Memphis,"3920 Park Ave",1,3,N/A
2448922,"October 30, 2022",Tennessee,Memphis,"5000 block of Wooddale Ave",1,0,N/A
2448895,"October 30, 2022",Tennessee,Memphis,"Barron Ave and Getwell Rd",1,0,N/A
2448917,"October 30, 2022",Tennessee,Memphis,"600 block of Exchange Ave",1,1,N/A
2448964,"October 30, 2022",Tennessee,Clinton,"Dutch Valley Rd",0,1,N/A
2448961,"October 30, 2022",Tennessee,Chattanooga,"2300 block of Union Ave",0,1,N/A
2448941,"October 30, 2022",Tennessee,Memphis,"4000 block of Lamar Ave",0,1,N/A
2448928,"October 30, 2022",Tennessee,Gallatin,"1590 Airport Rd",0,2,N/A
2452660,"October 29, 2022",Tennessee,Clarksville,"1411 Tylertown Rd",0,1,N/A
2448076,"October 29, 2022",Tennessee,Memphis,"2700 block of Cherry Rd",1,0,N/A
2447969,"October 29, 2022",Tennessee,Memphis,"400 block of Chuck Ave",1,0,N/A
2447989,"October 29, 2022",Tennessee,Murfreesboro,"131 John R Rice Blvd",1,0,N/A
2448938,"October 29, 2022",Tennessee,Memphis,"3177 Perkins Rd",0,1,N/A
2448935,"October 29, 2022",Tennessee,Nashville,"Newhall Dr",0,1,N/A
2448944,"October 29, 2022",Tennessee,Memphis,"2132 Griggs Ave",0,1,N/A
2449510,"October 29, 2022",Tennessee,Memphis,"2000 block of Pendleton St",1,0,N/A
2449508,"October 28, 2022",Tennessee,Memphis,"Faxon Ave",0,1,N/A
2447648,"October 28, 2022",Tennessee,Nashville,"Glastonbury Rd",0,1,N/A
2446813,"October 27, 2022",Tennessee,Memphis,"1202 Getwell Rd",0,1,N/A
2446815,"October 27, 2022",Tennessee,Nashville,"I-24 and Harding Pl",0,1,N/A
2447503,"October 27, 2022",Tennessee,Memphis,"700 block of Hamilton St",0,3,N/A
2446301,"October 26, 2022",Tennessee,Memphis,"300 block of Scott St",0,1,N/A
2446800,"October 26, 2022",Tennessee,Memphis,"2335 Pendelton St",1,0,N/A
2446059,"October 26, 2022",Tennessee,Memphis,"1559 Sycamore View Rd",0,1,N/A
2446316,"October 26, 2022",Tennessee,Memphis,"Airways Blvd and Park Ave",0,1,N/A
2446296,"October 25, 2022",Tennessee,Nashville,"300 block of Harding Pl",0,1,N/A
2446275,"October 25, 2022",Tennessee,Antioch,"2700 block of Murfreesboro Pike",0,1,N/A
2444666,"October 24, 2022",Tennessee,Memphis,"600 block of Stephens Pl",1,0,N/A
2505532,"October 24, 2022",Tennessee,Nashville,N/A,0,1,N/A
2444745,"October 24, 2022",Tennessee,Nashville,"1300 block of Murfreesboro Pike",0,1,N/A
2444193,"October 24, 2022",Tennessee,Memphis,"1940 Frayser Blvd",0,0,N/A
2444720,"October 24, 2022",Tennessee,Memphis,"1400 block of E Mallory Ave",0,1,N/A
2444549,"October 23, 2022",Tennessee,Clarksville,"138 University Ave",0,2,N/A
2452753,"October 23, 2022",Tennessee,Sharon,"Sidonia Rd and Adams Rd",2,0,N/A
2443705,"October 23, 2022",Tennessee,Nashville,"833 Murfreesboro Pike",1,0,N/A
2443711,"October 23, 2022",Tennessee,Nashville,"1621 Bell Rd",0,1,N/A
2451356,"October 21, 2022",Tennessee,Nashville,"3000 block of Gwynnwood Dr",0,2,N/A
2445436,"October 21, 2022",Tennessee,Clarksville,"1600 Fort Campbell Blvd",0,1,N/A
2441601,"October 20, 2022",Tennessee,Chattanooga,"1020 N Moore Rd",0,0,N/A
2441630,"October 20, 2022",Tennessee,Nashville,"1429 Jackson St",0,1,N/A
2442258,"October 20, 2022",Tennessee,Memphis,"Burgess Dr and Burgess Cove",0,1,N/A
2441612,"October 20, 2022",Tennessee,Nashville,"110 Gallatin Ave",0,0,N/A
2441737,"October 20, 2022",Tennessee,Antioch,"I-24 and Old Hickory Blvd",0,1,N/A
2441108,"October 19, 2022",Tennessee,Nashville,"800 Fairwin Ave",1,0,N/A
2441037,"October 19, 2022",Tennessee,Memphis,"2700 S Perkins Rd",0,1,N/A
2440896,"October 19, 2022",Tennessee,Christiana,"Link Rd",1,0,N/A
2440894,"October 19, 2022",Tennessee,Morristown,"Wendy St",0,1,N/A
2441072,"October 18, 2022",Tennessee,Memphis,"1500 block of S Highland St",0,1,N/A
2440146,"October 18, 2022",Tennessee,Memphis,"2500 block of W Hillview Dr",0,1,N/A
2439676,"October 17, 2022",Tennessee,Memphis,"4100 block of Mill Branch Rd",1,0,N/A
2439468,"October 17, 2022",Tennessee,Mcminnville,"270 Pioneer Ln",0,0,N/A
2439506,"October 17, 2022",Tennessee,Chattanooga,"2700 block of E 25th St",1,0,N/A
2439451,"October 17, 2022",Tennessee,Memphis,"Helmwood St",0,1,N/A
2446251,"October 17, 2022",Tennessee,Dickson,"2191 TN-48",0,0,N/A
2439476,"October 16, 2022",Tennessee,"Tracy City",N/A,0,1,N/A
2438975,"October 16, 2022",Tennessee,Knoxville,"2909 Alcoa Hwy",1,2,N/A
2438994,"October 16, 2022",Tennessee,Nashville,"600 block of S 6th St",0,1,N/A
2438989,"October 16, 2022",Tennessee,Nashville,"2700 block of Vista Ln",1,0,N/A
2439006,"October 16, 2022",Tennessee,"La Vergne","Almondwood Pl",1,0,N/A
2440204,"October 15, 2022",Tennessee,Kodak,"3099 Winfield Dunn Pkwy",0,1,N/A
2439012,"October 15, 2022",Tennessee,Knoxville,"1919 Cumberland Ave",0,1,N/A
2437611,"October 14, 2022",Tennessee,Smyrna,"200 Bulldog Dr",0,1,N/A
2439005,"October 14, 2022",Tennessee,Murfreesboro,"802 Warrior Dr",0,0,N/A
2437730,"October 14, 2022",Tennessee,Memphis,"2900 block of Mimosa Ave",1,0,N/A
2436919,"October 13, 2022",Tennessee,Nashville,"6952 US-70S",0,1,N/A
2436696,"October 13, 2022",Tennessee,Memphis,"7100 block of Dokkum Dr",2,1,N/A
2436739,"October 13, 2022",Tennessee,Knoxville,"2500 block of Parkview Ave",1,2,N/A
2437570,"October 13, 2022",Tennessee,Fayetteville,"400 block of S Bellview Ave",1,0,N/A
2436910,"October 13, 2022",Tennessee,Memphis,"1400 block of Clancy St",0,1,N/A
2436746,"October 13, 2022",Tennessee,Nashville,"83 Carroll St",0,1,N/A
2437508,"October 13, 2022",Tennessee,Madison,"333 Rio Vista Dr",1,0,N/A
2436730,"October 12, 2022",Tennessee,Chattanooga,"4502 Rossville Blvd",0,1,N/A
2435972,"October 12, 2022",Tennessee,Nashville,"7741 US-70S",0,2,N/A
2435588,"October 11, 2022",Tennessee,Memphis,"900 block of Melrose St",0,1,N/A
2435578,"October 11, 2022",Tennessee,Greeneville,"2000 block of Baileyton Rd",0,1,N/A
2435352,"October 11, 2022",Tennessee,Nashville,"Philfre Ct",0,1,N/A
2435339,"October 11, 2022",Tennessee,Nashville,"370 Wallace Rd",0,1,N/A
2435347,"October 11, 2022",Tennessee,Nashville,"Smith Springs Rd and Bell Rd",0,1,N/A
2434413,"October 10, 2022",Tennessee,Memphis,"1600 block of Oakwood St",0,1,N/A
2435334,"October 10, 2022",Tennessee,Knoxville,"3500 block of Holston Hills Rd",1,0,N/A
2433685,"October 9, 2022",Tennessee,Memphis,"4770 Riverdale Rd",1,0,N/A
2433533,"October 9, 2022",Tennessee,Memphis,"4855 American Way",1,2,N/A
2434080,"October 9, 2022",Tennessee,Nashville,"3220 Vailview Dr",2,0,N/A
2433213,"October 8, 2022",Tennessee,Knoxville,"2806 Linden Ave",1,0,N/A
2434679,"October 8, 2022",Tennessee,Nashville,"100 block of Old Hickory Blvd",0,1,N/A
2433263,"October 8, 2022",Tennessee,Chattanooga,"2514 Amnicola Hwy",0,1,N/A
2433661,"October 8, 2022",Tennessee,Nashville,"Dr DB Todd Jr Blvd and Cockrill St",1,0,N/A
2433309,"October 8, 2022",Tennessee,Memphis,"1200 block of Union Ave",1,0,N/A
2433215,"October 7, 2022",Tennessee,Antioch,"1100 block of Bell Rd",1,0,N/A
2433254,"October 7, 2022",Tennessee,Memphis,"3000 block of Goodwyn Cir",1,0,N/A
2432505,"October 7, 2022",Tennessee,Nashville,"Blank St",0,1,N/A
2432904,"October 7, 2022",Tennessee,Nashville,"1100 block of Bell Rd",1,0,N/A
2431130,"October 5, 2022",Tennessee,Memphis,"Mt Moriah Rd",0,1,N/A
2431943,"October 5, 2022",Tennessee,Memphis,"5900 block of Shelby Oaks Dr",0,1,N/A
2431134,"October 5, 2022",Tennessee,Memphis,"Park Ave and Prescott Rd",1,0,N/A
2430958,"October 4, 2022",Tennessee,Chattanooga,"716 E 48th St",0,1,N/A
2430178,"October 4, 2022",Tennessee,Memphis,"878 E Raines Rd",0,1,N/A
2430222,"October 3, 2022",Tennessee,Athens,"W College St",0,1,N/A
2432660,"October 3, 2022",Tennessee,Memphis,"Steele St and Pershing Park Dr",0,1,N/A
2429043,"October 3, 2022",Tennessee,Nashville,"3107 Nolensville Pk",0,2,N/A
2429409,"October 3, 2022",Tennessee,Memphis,"430 Vance Ave",0,2,N/A
2428950,"October 2, 2022",Tennessee,Nashville,"600 block of S 7th St",0,4,N/A
2428969,"October 2, 2022",Tennessee,Covington,"213 Boals St",0,1,N/A
2430169,"October 2, 2022",Tennessee,Kingsport,"Dale St",0,1,N/A
2432704,"October 2, 2022",Tennessee,Memphis,"4800 block of Hillbrook St",1,0,N/A
2428979,"October 2, 2022",Tennessee,Sevierville,"1548 Parkway",0,1,N/A
2428960,"October 2, 2022",Tennessee,Millington,"7800 block of Church St",0,1,N/A
2428957,"October 2, 2022",Tennessee,Memphis,"Greenlaw Ave and N Main St",0,1,N/A
2428947,"October 1, 2022",Tennessee,Nashville,"300 block of Dellway Villa Rd",0,1,N/A
2476478,"October 1, 2022",Tennessee,Nashville,"311 Harding Pl",0,1,N/A
2427704,"September 30, 2022",Tennessee,Chattanooga,"5300 block of Brainerd Rd",0,1,N/A
2428050,"September 30, 2022",Tennessee,Memphis,"4500 block of Winchester Rd",0,1,N/A
2426848,"September 29, 2022",Tennessee,Memphis,"Cane Ridge Dr and Southhill Ave",0,1,N/A
2427715,"September 29, 2022",Tennessee,Clarksville,"400 block of Jack Miller Blvd",0,1,N/A
2427481,"September 29, 2022",Tennessee,Knoxville,"2400 E Magnolia Ave",0,1,N/A
2427505,"September 29, 2022",Tennessee,Nashville,N/A,0,1,N/A
2426872,"September 29, 2022",Tennessee,Knoxville,"3807 Middlebrook Pike",1,0,N/A
2427683,"September 29, 2022",Tennessee,Nashville,"200 block of W Trinity Ln",0,1,N/A
2427669,"September 29, 2022",Tennessee,Carthage,"700 block of Jefferson Ave",0,1,N/A
2427030,"September 29, 2022",Tennessee,Memphis,"3085 Summer Ave",0,1,N/A
2426855,"September 29, 2022",Tennessee,Memphis,"1400 block of Bryan St",1,0,N/A
2426144,"September 28, 2022",Tennessee,Nashville,"2610 Clarksville Pike",0,1,N/A
2426131,"September 28, 2022",Tennessee,"Old Hickory","207 Bridgeway Ave",0,1,N/A
2426016,"September 28, 2022",Tennessee,Nashville,"904 26th Ave N",0,0,N/A
2425961,"September 28, 2022",Tennessee,Chattanooga,"509 E 11th St",0,1,N/A
2426883,"September 28, 2022",Tennessee,Murfreesboro,"1716 S Rutherford Blvd",1,0,N/A
2426892,"September 28, 2022",Tennessee,Nashville,"14999 Old Hickory Blvd",0,1,N/A
2426902,"September 28, 2022",Tennessee,Antioch,"500 Piccadilly Row",1,2,N/A
2425971,"September 27, 2022",Tennessee,Nashville,"841 Briley Pkwy",0,1,N/A
2424651,"September 26, 2022",Tennessee,Memphis,"3471 W Briarpark Dr",1,0,N/A
2424134,"September 26, 2022",Tennessee,"Pleasant Hill","55 W Lake Rd",2,0,N/A
2424299,"September 26, 2022",Tennessee,Nashville,"1400 block of Horton Ave",0,1,N/A
2424526,"September 25, 2022",Tennessee,Memphis,"3832 Lake Park Cove",1,0,N/A
2424267,"September 25, 2022",Tennessee,Chattanooga,"1100 block of S Lyerly St",1,1,N/A
2442405,"September 25, 2022",Tennessee,Memphis,"Vayu Dr and Raja Dr",0,1,N/A
2424311,"September 25, 2022",Tennessee,Murfreesboro,"220 Indian Park Dr",0,1,N/A
2424291,"September 25, 2022",Tennessee,Knoxville,"2909 Alcoa Hwy",0,2,N/A
2423385,"September 25, 2022",Tennessee,Memphis,"3035 Directors Row",1,0,N/A
2422995,"September 24, 2022",Tennessee,Hendersonville,"1 Carrington Rd",0,1,N/A
2423360,"September 24, 2022",Tennessee,Chattanooga,N/A,0,1,N/A
2426716,"September 23, 2022",Tennessee,Memphis,"E Holmes Rd and Getwell Rd",0,1,N/A
2424506,"September 23, 2022",Tennessee,Dyersburg,"Price St",0,2,N/A
2422338,"September 23, 2022",Tennessee,Memphis,"3915 Dearborn St",0,1,N/A
2422293,"September 23, 2022",Tennessee,Nashville,"238 W Trinity Ln",0,1,N/A
2422197,"September 23, 2022",Tennessee,Memphis,"3657 New Horn Lake Rd",0,1,N/A
2422227,"September 23, 2022",Tennessee,Nashville,"904 26th Ave N",0,0,N/A
2421565,"September 22, 2022",Tennessee,Cordova,"1400 block of Hidden Ridge Ln",1,0,N/A
2421554,"September 22, 2022",Tennessee,Memphis,"108 N Belvedere Blvd",0,1,N/A
2422167,"September 22, 2022",Tennessee,Hillsboro,"I-24 and Aedc Rd",0,2,N/A
2422207,"September 21, 2022",Tennessee,Memphis,"30 block of N Belvedere Blvd",0,1,N/A
2428126,"September 21, 2022",Tennessee,Oakland,N/A,1,0,N/A
2420840,"September 21, 2022",Tennessee,Nashville,"2000 block of 20th Ave S",2,0,N/A
2421576,"September 21, 2022",Tennessee,Memphis,"Chelsea Ave and N McLean Blvd",0,2,N/A
2421585,"September 21, 2022",Tennessee,Memphis,"E Shelby Dr",0,1,N/A
2419727,"September 20, 2022",Tennessee,"Grand Junction","1800 block of TN-57",0,1,N/A
2420815,"September 20, 2022",Tennessee,Knoxville,"2200 block of Kenner Ave",0,1,N/A
2419732,"September 20, 2022",Tennessee,Chattanooga,"2500 Market St",0,0,N/A
2419829,"September 20, 2022",Tennessee,Surgoinsville,"1735 Main St",0,1,N/A
2420921,"September 20, 2022",Tennessee,Memphis,"5958 E Point Dr",1,0,N/A
2419715,"September 19, 2022",Tennessee,Memphis,"1800 block of Macaulay Ave",1,1,N/A
2419724,"September 19, 2022",Tennessee,Memphis,"3821 Hacks Cross Rd",0,0,N/A
2419219,"September 19, 2022",Tennessee,Kingsport,"Cypress St and Ash St",0,2,N/A
2418861,"September 19, 2022",Tennessee,Nashville,"401 Walton Ln",0,0,N/A
2417870,"September 18, 2022",Tennessee,Knoxville,"2700 block of Wilson Ave",1,0,N/A
2418317,"September 18, 2022",Tennessee,Memphis,"1531 Pope St",1,0,N/A
2417003,"September 17, 2022",Tennessee,Memphis,"800 block of Semmes St",0,1,N/A
2417879,"September 17, 2022",Tennessee,Memphis,"4205 Ann Arbor Ct",0,2,N/A
2506389,"September 16, 2022",Tennessee,Memphis,"Harvester Ln E",1,0,N/A
2416599,"September 15, 2022",Tennessee,Nashville,"Briley Pkwy",0,1,N/A
2415879,"September 15, 2022",Tennessee,Memphis,"4400 block of Westmont Rd",1,0,N/A
2415791,"September 14, 2022",Tennessee,"Gruetli Laager","5800 block of Colony Rd",1,0,N/A
2414827,"September 14, 2022",Tennessee,Memphis,"Richmond Ave and Dunnavant St",0,1,N/A
2415105,"September 14, 2022",Tennessee,Memphis,"4900 block of Gill Ave",0,3,N/A
2414829,"September 14, 2022",Tennessee,Memphis,"2800 block of Shady Vista Dr",1,1,N/A
2414845,"September 14, 2022",Tennessee,Ripley,"254 S Jefferson St",0,0,N/A
2414099,"September 13, 2022",Tennessee,Memphis,"1200 block of Smith Ave",0,1,N/A
2413921,"September 13, 2022",Tennessee,Memphis,"1900 block of Asa Dr",1,0,N/A
2415115,"September 13, 2022",Tennessee,Memphis,"200 block of W Dison Ave",0,1,N/A
2414051,"September 13, 2022",Tennessee,Antioch,"1300 block of Rural Hill Rd",0,1,N/A
2414840,"September 13, 2022",Tennessee,Memphis,"1530 Dellwood Ave",0,0,N/A
2414032,"September 13, 2022",Tennessee,Memphis,"Lamar Ave and Tuggle Rd",0,1,N/A
2413284,"September 12, 2022",Tennessee,Chattanooga,"1700 block of Gunbarrel Rd",0,1,N/A
2413085,"September 12, 2022",Tennessee,Winchester,"1134 Norwood Creek Rd",1,0,N/A
2413386,"September 11, 2022",Tennessee,Memphis,"S Orleans St and McMillan St",0,1,N/A
2413063,"September 11, 2022",Tennessee,Millington,"5000 block of Clear Creek Dr",1,0,N/A
2413294,"September 11, 2022",Tennessee,Memphis,"510 S Highland St",1,0,N/A
2413388,"September 11, 2022",Tennessee,Memphis,"4517 Macon Rd",0,2,N/A
2411816,"September 10, 2022",Tennessee,"Mount Pleasant","200 block of Third Ave",0,1,N/A
2414055,"September 10, 2022",Tennessee,Greeneville,"6975 W Allens Bridge Rd",0,1,N/A
2415338,"September 10, 2022",Tennessee,"Mount Juliet","Glen Oaks Dr",1,0,N/A
2411819,"September 10, 2022",Tennessee,Nashville,"2610 Clarksville Pike",1,1,N/A
2412144,"September 10, 2022",Tennessee,Memphis,"4300 block of Sandy Park Dr",0,1,N/A
2411748,"September 10, 2022",Tennessee,Memphis,"335 S Hollywood St",0,1,N/A
2411926,"September 10, 2022",Tennessee,Memphis,"1900 block of Elvis Presley Blvd",0,1,N/A
2410685,"September 9, 2022",Tennessee,Nashville,"521 Fesslers Ln",1,2,N/A
2410861,"September 9, 2022",Tennessee,Chattanooga,"2001 S Lyerly St",0,1,N/A
2410977,"September 9, 2022",Tennessee,Memphis,"Willie Mitchell Blvd",0,2,N/A
2411633,"September 9, 2022",Tennessee,Memphis,"Eldridge Ave and Springdale St",0,1,N/A
2410855,"September 9, 2022",Tennessee,Memphis,"Park Ave and Getwell Rd",0,1,N/A
2410182,"September 8, 2022",Tennessee,Chattanooga,"1800 block of Rubio St",1,1,N/A
2411001,"September 7, 2022",Tennessee,Memphis,"800 block of W Raines Rd",1,0,N/A
2409001,"September 7, 2022",Tennessee,Jonesborough,"5 Oaks Rd and Leesburg Rd",1,0,N/A
2408990,"September 7, 2022",Tennessee,Memphis,"3100 block of Lyndale Ave",3,3,N/A
2409197,"September 7, 2022",Tennessee,Chattanooga,N/A,0,2,N/A
2411144,"September 6, 2022",Tennessee,"Lawrence (county)",N/A,1,0,N/A
2431044,"September 6, 2022",Tennessee,Nashville,"345 Dellway Villa Rd",0,1,N/A
2408013,"September 6, 2022",Tennessee,Memphis,"4286 Macon Rd",0,2,N/A
2408080,"September 6, 2022",Tennessee,Nashville,"160 Antioch Pike",0,0,N/A
2408994,"September 6, 2022",Tennessee,Chattanooga,"2100 Glass St",0,0,N/A
2408356,"September 6, 2022",Tennessee,Chattanooga,"2300 block of E 13th St",0,1,N/A
2409506,"September 6, 2022",Tennessee,Chattanooga,"100 block of Trewhitt St",1,1,N/A
2407480,"September 5, 2022",Tennessee,Nashville,"2012 S Hamilton Rd",0,1,N/A
2408051,"September 5, 2022",Tennessee,Nashville,"234 W Trinity Ln",1,0,N/A
2407104,"September 5, 2022",Tennessee,Nashville,"1200 block of 13th Ct",1,0,N/A
2407140,"September 5, 2022",Tennessee,Jackson,"1943 US-45 BYP",0,1,N/A
2407227,"September 5, 2022",Tennessee,Hixson,"4915 Lavender Trail",0,1,N/A
2407119,"September 4, 2022",Tennessee,Memphis,"4200 block of Nam Ni Dr",1,0,N/A
2407426,"September 4, 2022",Tennessee,Dandridge,"1000 block of Chestnut Grove Rd",0,1,N/A
2406534,"September 4, 2022",Tennessee,Memphis,"1698 S Pkwy E",0,1,N/A
2405612,"September 3, 2022",Tennessee,Chattanooga,"2200 block of Milne St",0,2,N/A
2406530,"September 3, 2022",Tennessee,Chattanooga,"3600 block of Brainerd Rd",0,1,N/A
2404967,"September 2, 2022",Tennessee,Memphis,"Whitney Ave and Thomas St",0,1,N/A
2405632,"September 2, 2022",Tennessee,Chattanooga,"100 block of Talley Rd",0,1,N/A
2407285,"September 2, 2022",Tennessee,Memphis,"S Pkwy E and Florida St",0,1,N/A
2426772,"September 2, 2022",Tennessee,Memphis,"Central Ave and Zach H Curlin St",1,0,N/A
2405015,"September 2, 2022",Tennessee,Knoxville,"1400 block of Washington Ave",1,0,N/A
2404316,"September 1, 2022",Tennessee,Hixson,"5423 Cassandra Smith Rd",0,2,N/A
